number,title,classification,timestamp,latitude,longitude,geometry,index_right,STATEFP,STATENS,AFFGEOID,GEOID,STUSPS,NAME,LSAD,ALAND,AWATER
937,"Report 937: Witnesses hear odd, loud vocalization while in the forest traveling on a logging road",Class B,1985-06-28T12:00:00Z,45.69,-122.3353,POINT (-122.3353 45.69),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
942,Report 942: 17-18 inch tracks in the mud,Class B,1996-04-14T12:00:00Z,47.7442,-122.8994,POINT (-122.8994 47.7442),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
967,Report 967: Teenage dirt bike riders hear screams,Class B,1974-07-06T12:00:00Z,48.02611,-121.6406,POINT (-121.6406 48.02611),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1043,Report 1043: Mother relates story of daughter sighting a large animal near Mill A School,Class B,1950-05-01T12:00:00Z,45.75056,-121.6508,POINT (-121.6508 45.75056),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1109,Report 1109: Campers hear vocalizations near Clear Lake,Class B,2000-07-15T12:00:00Z,47.29833,-120.3,POINT (-120.3 47.29833),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1131,Report 1131: Hunter hears strange noises near Montesano,Class B,2000-12-01T12:00:00Z,47.0413,-124.053,POINT (-124.053 47.0413),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1160,Report 1160: Woman hears unrecognizable vocalizations near Cle Elum,Class B,1997-01-01T12:00:00Z,47.14472,-120.7967,POINT (-120.7967 47.14472),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1227,Report 1227: Tracks found on an old logging trail.,Class B,1996-04-17T12:00:00Z,47.01139,-123.6619,POINT (-123.6619 47.01139),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1263,Report 1263: Rooks Park Investigation,Class B,2001-01-16T12:00:00Z,46.03333,-117.9486,POINT (-117.9486 46.03333),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1384,Report 1384: Vocalizations heard by hikers,Class B,1970-05-13T12:00:00Z,47.5225,-121.7569,POINT (-121.7569 47.5225),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1385,Report 1385: High pitched wailing scream echoed off mountainside.,Class B,1984-08-15T12:00:00Z,47.425,-121.4317,POINT (-121.4317 47.425),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1386,Report 1386: Two unsusual man-like tracks discovered,Class B,1998-05-18T12:00:00Z,47.3958,-121.5356,POINT (-121.5356 47.3958),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1389,Report 1389: Hikers hear loud vocal exchanges on Grass Mountain.,Class B,1995-09-13T12:00:00Z,47.1998,-121.7565,POINT (-121.7565 47.1998),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1394,"Report 1394: Campers hear loud guttral, high pitched  sceams.",Class B,1997-07-05T12:00:00Z,47.25722,-120.8908,POINT (-120.8908 47.25722),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1438,Report 1438: Barefoot tracks and whistling heard while hunting,Class B,2000-10-28T12:00:00Z,46.93333,-121.2692,POINT (-121.2692 46.93333),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1462,Report 1462: Sound heard month earlier than another report in same area,Class B,2000-06-13T12:00:00Z,46.87139,-121.2981,POINT (-121.2981 46.87139),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1478,Report 1478: Worse than something dead smell encountered by two fishermen,Class B,1996-02-17T12:00:00Z,47.4317,-121.7731,POINT (-121.7731 47.4317),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1564,"Report 1564: ""Brinson Monster""",Class B,1967-08-18T12:00:00Z,46.49139,-122.9367,POINT (-122.9367 46.49139),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1565,Report 1565: Tracks found near a mountainside clear cut,Class B,1980-11-12T12:00:00Z,46.55139,-121.4625,POINT (-121.4625 46.55139),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1567,Report 1567: Hikers find a large track,Class B,1996-04-14T12:00:00Z,47.3542,-123.2334,POINT (-123.2334 47.3542),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1569,Report 1569: Screams heard by hunters,Class B,1997-10-15T12:00:00Z,48.61972,-120.1075,POINT (-120.1075 48.61972),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1572,Report 1572: Campers hear loud scream in National Forest,Class B,1996-08-24T12:00:00Z,48.66611,-117.4694,POINT (-117.4694 48.66611),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1584,Report 1584: Loud knocking of wood striking another piece of wood,Class B,2000-03-13T12:00:00Z,47.00444,-122.5386,POINT (-122.5386 47.00444),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1585,Report 1585: Witness reports bad smell and a scream,Class B,1985-07-26T12:00:00Z,46.9363,-122.7607,POINT (-122.7607 46.9363),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1586,Report 1586: Loud vocalizations sounds heard,Class B,1999-08-18T12:00:00Z,47.32944,-122.5789,POINT (-122.5789 47.32944),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1589,Report 1589: Two hunters find large track,Class B,1979-11-16T12:00:00Z,47.05472,-121.8211,POINT (-121.8211 47.05472),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1591,Report 1591: Sounds heard answered by another more distant source,Class B,1996-01-01T12:00:00Z,47.3724,-122.5819,POINT (-122.5819 47.3724),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1593,Report 1593: Sounds heard like growling,Class B,1980-04-16T12:00:00Z,47.15556,-122.4328,POINT (-122.4328 47.15556),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1612,Report 1612: Screams terrify campers near Mt. St. Helens,Class B,1972-08-15T12:00:00Z,46.06333,-122.1967,POINT (-122.1967 46.06333),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1620,Report 1620: Family on vacation find tracks in an isolated area.,Class B,1969-03-09T12:00:00Z,46.3341,-121.7913,POINT (-121.7913 46.3341),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1647,Report 1647: Witness heard what sounded like sticks being beaten on wood,Class B,1998-06-18T12:00:00Z,46.17861,-122.0514,POINT (-122.0514 46.17861),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1669,Report 1669: Witness saw a large man-like figure deep in the woods,Class B,1998-08-28T12:00:00Z,47.8895,-121.8134,POINT (-121.8134 47.8895),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1680,Report 1680: Young boy awakened by a loud roaring scream (Part 1),Class B,1973-08-15T12:00:00Z,46.803,-122.4133,POINT (-122.4133 46.803),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1681,Report 1681: Young boy awakened by a loud roaring scream (Part 2),Class B,1981-09-16T12:00:00Z,46.803,-122.4133,POINT (-122.4133 46.803),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1684,Report 1684: Husband and wife harassed by unseen creatures at their camp late at night,Class B,1976-06-16T12:00:00Z,48.78056,-122.1483,POINT (-122.1483 48.78056),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1690,Report 1690: Hunters hear unusual animal stalking them at night.,Class B,1996-11-01T12:00:00Z,46.5602,-121.1458,POINT (-121.1458 46.5602),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1691,Report 1691: Tracks found in deep snow,Class B,1961-12-28T12:00:00Z,47.92528,-117.1153,POINT (-117.1153 47.92528),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1721,"Report 1721: Children find 19"" tracks in snow",Class B,1975-04-16T12:00:00Z,48.2688,-121.705,POINT (-121.705 48.2688),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1731,Report 1731: 25-50 Footprints found near Orting,Class B,1978-04-30T12:00:00Z,47.0945,-122.0874,POINT (-122.0874 47.0945),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1766,Report 1766: Family finds track and scat pile while hiking southeast of Mt. St. Helens,Class B,1998-08-27T12:00:00Z,46.10444,-122.015,POINT (-122.015 46.10444),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1815,Report 1815: Hiker encounters intimidating beating sounds and heavy running footsteps,Class B,2000-05-15T12:00:00Z,47.1608,-121.6594,POINT (-121.6594 47.1608),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1841,Report 1841: Fishing guides thought they were chased onto a dam,Class B,1994-09-10T12:00:00Z,47.41,-121.725,POINT (-121.725 47.41),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1895,Report 1895: Four hunters find large tracks in snow outside their camp,Class B,1970-11-22T12:00:00Z,47.19944,-120.2758,POINT (-120.2758 47.19944),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1904,Report 1904: Mountain climbers hear loud scream on Mount St. Helens,Class B,2001-03-04T12:00:00Z,46.10861,-122.1283,POINT (-122.1283 46.10861),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1917,Report 1917: BFRO field investigator finds sasquatch tracks in the snow,Class B,2000-03-06T12:00:00Z,46.0675,-118.0519,POINT (-118.0519 46.0675),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
1996,Report 1996: Screams wake campers on consecutive nights at Cle Elum Lake,Class B,2004-10-16T12:00:00Z,47.2842,-121.0777,POINT (-121.0777 47.2842),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
2268,Report 2268: Three campers near Bumping Lake hear vocalizations from Nelson Ridge,Class B,2000-07-25T12:00:00Z,46.82167,-121.2764,POINT (-121.2764 46.82167),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
2602,Report 2602: Loud vocalizations heard near Stevens Pass,Class B,1970-04-14T12:00:00Z,47.7117,-121.1544,POINT (-121.1544 47.7117),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
2760,Report 2760: Environmental Engineer hears calling and responding screams,Class B,2001-07-03T12:00:00Z,47.2641,-123.1583,POINT (-123.1583 47.2641),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
3024,Report 3024: Campers hear vocalizations and find possible prints near Skookum Meadow,Class B,2001-08-11T12:00:00Z,46.1333,-121.8,POINT (-121.8 46.1333),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
3188,"Report 3188: Spelunkers hear loud, garbled howls on consecutive nights near Trout Lake",Class B,2001-08-15T12:00:00Z,45.9667,-121.6667,POINT (-121.6667 45.9667),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
3379,Report 3379: Loud vocalizations heard above Riffe Lake,Class B,1990-10-15T12:00:00Z,46.5347,-122.4275,POINT (-122.4275 46.5347),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
3585,Report 3585: Hikers find nest-like structure in dense forest north of Monroe,Class B,2001-08-01T12:00:00Z,47.85556,-121.9697,POINT (-121.9697 47.85556),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
3613,"Report 3613: Late at night, man hears powerful vocalizations south of Port Townsend",Class B,2004-10-10T12:00:00Z,48.09725,-122.8241,POINT (-122.8241 48.09725),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
3623,Report 3623: Two deer hunters find tracks near Buckhorn Mountain,Class B,2001-10-12T12:00:00Z,48.40611,-118.9844,POINT (-118.9844 48.40611),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
3673,"Report 3673: Woman finds large tracks on her property near Clayton, Wa",Class B,2004-10-17T12:00:00Z,47.981,-117.6454,POINT (-117.6454 47.981),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
3759,Report 3759: Elk hunters encounter large animal and hear vocalizations near Rimrock Lake,Class B,2001-10-29T12:00:00Z,46.621,-121.0638,POINT (-121.0638 46.621),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
3786,Report 3786: Bow hunters find footprint and hear vocalizations near Indian Heaven Wilderness,Class B,2000-09-15T12:00:00Z,46.08515,-121.7064,POINT (-121.7064 46.08515),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
3800,Report 3800: Bowhunters find track and hear vocalizations near Indian Heaven Wilderness,Class B,1999-09-06T12:00:00Z,46.1036,-121.7944,POINT (-121.7944 46.1036),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
4323,Report 4323: Two hunters hear nighttime vocalizations near Darrington,Class B,1973-10-20T12:00:00Z,48.2775,-121.8078,POINT (-121.8078 48.2775),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
4392,Report 4392: Camper hears heavy footsteps at night around tent at Baker Lake,Class B,1982-07-11T12:00:00Z,48.72917,-121.6278,POINT (-121.6278 48.72917),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
4403,Report 4403: Late night encounter by young campers in Maple Valley Wa,Class B,1975-07-31T12:00:00Z,47.40667,-122.0375,POINT (-122.0375 47.40667),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
4669,Report 4669: Memory told of hearing possible vocalizations while camping at Hollywood Gorge near Castle Rock,Class B,1970-07-01T12:00:00Z,46.37,-122.82,POINT (-122.82 46.37),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
4985,Report 4985: Vocalizations heard by couple at dawn near Randle,Class B,2002-09-19T12:00:00Z,46.5256,-122.0252,POINT (-122.0252 46.5256),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
5136,Report 5136: Multible witnesses hear loud screams and have rocks thrown into camp near Cle Elum lake,Class B,2004-12-07T12:00:00Z,47.3991,-121.1008,POINT (-121.1008 47.3991),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
5162,Report 5162: Man hunting deer finds unusual feces and hears animal,Class B,2002-10-17T12:00:00Z,47.4822,-120.319,POINT (-120.319 47.4822),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
5176,Report 5176: Several sets of tracks found near Skookum Meadows,Class B,2002-10-20T12:00:00Z,46.0969,-121.9191,POINT (-121.9191 46.0969),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
5186,Report 5186: Campers hear loud vocalizations at Fish lake.,Class B,2005-01-20T12:00:00Z,47.8323,-120.718,POINT (-120.718 47.8323),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
5249,Report 5249: Man exploring canyons southeast of Grand Coulee is growled at by unknown animal,Class B,2004-10-13T12:00:00Z,47.9093,-118.9505,POINT (-118.9505 47.9093),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
5725,Report 5725: Man hears loud vocalization while woodworking on his porch,Class B,2002-11-15T12:00:00Z,47.0586,-122.2864,POINT (-122.2864 47.0586),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
5953,Report 5953: Family hunting near Wahkiacus is stalked by a large animal,Class B,2003-04-23T12:00:00Z,45.88039,-121.1692,POINT (-121.1692 45.88039),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
6058,Report 6058: Sol Duc River fisherman experiences large animal crashing through heavy brush,Class B,2005-04-05T12:00:00Z,47.9477,-124.5301,POINT (-124.5301 47.9477),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
6527,Report 6527: Campers find a large track,Class B,2003-06-21T12:00:00Z,47.8901,-121.3676,POINT (-121.3676 47.8901),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
6559,Report 6559: Multiple screams heard,Class B,2003-06-25T12:00:00Z,46.21583,-121.9192,POINT (-121.9192 46.21583),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
6712,Report 6712: Campers hear complex vocalization,Class B,1994-06-15T12:00:00Z,48.9138,-119.7023,POINT (-119.7023 48.9138),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
6814,Report 6814: Couple Sees Large Animal and Hears Vocalizations and Knocks,Class B,2000-06-17T12:00:00Z,47.4645,-123.8979,POINT (-123.8979 47.4645),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
6864,"Report 6864: Campers hear footfalls, rock clicking and find foorprints",Class B,2003-08-15T12:00:00Z,48.9058,-121.6967,POINT (-121.6967 48.9058),11,53,01779804,0400000US53,53,WA,Washington,00,172112588220,12559278850
